slug,product_name,image_url_1,image_url_2,image_url_3
c15-40-39-4x300mm-black-cable-ties-pack,Cable Ties 4x300mm,https://target.scene7.com/is/image/Target/GUEST_9b4baeed-5b47-4c4f-bf1f-33b285f227ec,https://target.scene7.com/is/image/Target/GUEST_0360a336-22e5-4d41-9b6c-35299af5fd2e,https://target.scene7.com/is/image/Target/GUEST_af284450-5a9e-48ac-8ec9-666f7346b652
c15-40-69-3-piece-adjustable-wrench-set,3-Piece Adjustable Wrench Set,https://target.scene7.com/is/image/Target/GUEST_d458e22b-c16d-4675-bc6d-22ee0af00507,https://target.scene7.com/is/image/Target/GUEST_299b53dd-f596-4c66-89f0-851f3af50fe4,https://target.scene7.com/is/image/Target/GUEST_2c67bab2-9dd1-4bb8-9140-5752faa71ea7
c16-40-101-4x400mm-black-cable-ties-pack,Cable Ties 4x400mm,https://target.scene7.com/is/image/Target/GUEST_9b4baeed-5b47-4c4f-bf1f-33b285f227ec,https://target.scene7.com/is/image/Target/GUEST_0360a336-22e5-4d41-9b6c-35299af5fd2e,https://target.scene7.com/is/image/Target/GUEST_af284450-5a9e-48ac-8ec9-666f7346b652
c16-40-102-4x500mm-black-cable-ties-pack,Cable Ties 4x500mm,https://target.scene7.com/is/image/Target/GUEST_9b4baeed-5b47-4c4f-bf1f-33b285f227ec,https://target.scene7.com/is/image/Target/GUEST_0360a336-22e5-4d41-9b6c-35299af5fd2e,https://target.scene7.com/is/image/Target/GUEST_af284450-5a9e-48ac-8ec9-666f7346b652
c16-40-103-115-piece-screwdriver-set,115-Piece Screwdriver Set,https://target.scene7.com/is/image/Target/GUEST_7259b3ac-fda4-48c3-9d60-115a9c331e04,https://target.scene7.com/is/image/Target/GUEST_a1dc2d9a-f3e0-4770-bc0b-c509571dcf28,https://target.scene7.com/is/image/Target/GUEST_601f55aa-ead4-40cf-a005-1ab1c8ac3493
c16-40-32-6-piece-professional-wrench-set,6-Piece Professional Wrench Set,https://target.scene7.com/is/image/Target/GUEST_3194a474-6738-4a58-aac2-8864b5663bab,https://target.scene7.com/is/image/Target/GUEST_574b1311-dd5f-48ed-b791-fca136613498,https://target.scene7.com/is/image/Target/GUEST_5ea7421f-939b-4b38-b931-57079ea4c30c
c16-40-38-4x200mm-black-cable-ties-pack,Cable Ties 4x200mm,https://target.scene7.com/is/image/Target/GUEST_9b4baeed-5b47-4c4f-bf1f-33b285f227ec,https://target.scene7.com/is/image/Target/GUEST_af284450-5a9e-48ac-8ec9-666f7346b652,https://target.scene7.com/is/image/Target/GUEST_ac5dcba6-8bf8-4bb9-b1eb-8264173e3ae4
c16-40-75-electric-soldering-iron,Electric Soldering Iron,https://target.scene7.com/is/image/Target/GUEST_8ee24c60-e6d1-4762-b36b-336c730cb511,https://target.scene7.com/is/image/Target/GUEST_9cf9bbd3-b1bc-4850-8c27-89a3a4c27821,
c16-40-97-46-piece-socket-tool-set,46-Piece Socket Tool Set,https://target.scene7.com/is/image/Target/GUEST_895af8b7-78b1-4069-aaee-49820a6656f6,https://target.scene7.com/is/image/Target/GUEST_349f27f5-ae72-4e70-aaf4-51a0cd7d8163,https://target.scene7.com/is/image/Target/GUEST_d7aa63b9-7e5e-4e04-9b88-aff4d3d8af9e
450ml-non-corrosive-professional-car-paint-remover,Car Paint Remover 450ml,https://target.scene7.com/is/image/Target/GUEST_cd88aedf-2188-4036-8bb0-02c4dcbf41d3,https://target.scene7.com/is/image/Target/GUEST_1b6b87b6-bd4a-46a6-bf40-4ee231da413a,
g-134-power-bank-10000mah,Power Bank 10000mAh G-134,https://target.scene7.com/is/image/Target/GUEST_c699b985-1aa8-4dcc-8d19-54863bcf9144,https://target.scene7.com/is/image/Target/GUEST_4755d94a-7c9a-4c81-8587-51abbab72de5,https://target.scene7.com/is/image/Target/GUEST_eb614175-c4b1-489f-a53e-793107d1b369
gw-power-bank-10000mah,GW Power Bank 10000mAh,https://target.scene7.com/is/image/Target/GUEST_c699b985-1aa8-4dcc-8d19-54863bcf9144,https://target.scene7.com/is/image/Target/GUEST_4755d94a-7c9a-4c81-8587-51abbab72de5,https://target.scene7.com/is/image/Target/GUEST_eb614175-c4b1-489f-a53e-793107d1b369
gw-power-bank-wireless-5000mah,GW Wireless Power Bank 5000mAh,https://target.scene7.com/is/image/Target/GUEST_22f67ea6-a943-47a1-9129-2525ca06ccff,https://target.scene7.com/is/image/Target/GUEST_3206ec31-b684-4668-9abb-67cd0c4d6f90,https://target.scene7.com/is/image/Target/GUEST_5dc086e2-4a5c-4af3-94c3-905c982078c5
gw-139-power-bank-10000mah,GW-139 Power Bank 10000mAh,https://target.scene7.com/is/image/Target/GUEST_c699b985-1aa8-4dcc-8d19-54863bcf9144,https://target.scene7.com/is/image/Target/GUEST_cd341843-d9e7-45ab-84ff-663221c7af3e,https://target.scene7.com/is/image/Target/GUEST_10d7e230-9fa7-4f2d-afa9-5a8384883790
kx025-power-bank-10000mah,KX025 Power Bank 10000mAh,https://target.scene7.com/is/image/Target/GUEST_c699b985-1aa8-4dcc-8d19-54863bcf9144,https://target.scene7.com/is/image/Target/GUEST_4755d94a-7c9a-4c81-8587-51abbab72de5,https://target.scene7.com/is/image/Target/GUEST_0275eab3-ab7e-4c6c-ad22-9ecab8fd977a
phone-smart-watch-with-sim-card,Smart Watch with SIM Card,https://rukminim2.flixcart.com/image/832/832/xif0q/smartwatch/y/l/7/43-t500-smart-watch-0-1-android-fitpro-yes-original-imagkxsjxkf8nc9f.jpeg?q=90,https://target.scene7.com/is/image/Target/GUEST_0f28bab5-6795-45ae-b0d3-ad6a25217e38,
su-u9-mini-ultra-smart-watch,SU U9 Mini Ultra Smart Watch,https://rukminim2.flixcart.com/image/832/832/xif0q/smartwatch/y/l/7/43-t500-smart-watch-0-1-android-fitpro-yes-original-imagkxsjxkf8nc9f.jpeg?q=90,,
su-u9-ultra-smart-watch,SU U9 Ultra Smart Watch,https://rukminim2.flixcart.com/image/832/832/xif0q/smartwatch/y/l/7/43-t500-smart-watch-0-1-android-fitpro-yes-original-imagkxsjxkf8nc9f.jpeg?q=90,,
t800-ultra2-smart-watch,T800 Ultra2 Smart Watch,https://rukminim2.flixcart.com/image/832/832/xif0q/smartwatch/y/l/7/43-t500-smart-watch-0-1-android-fitpro-yes-original-imagkxsjxkf8nc9f.jpeg?q=90,https://rukminim2.flixcart.com/image/832/832/xif0q/smartwatch/u/e/9/43-t500-smart-watch-0-1-android-fitpro-yes-original-imagkxsjemhhsh3t.jpeg?q=90,
t900-smart-watch,T900 Smart Watch,https://rukminim2.flixcart.com/image/832/832/xif0q/smartwatch/y/l/7/43-t500-smart-watch-0-1-android-fitpro-yes-original-imagkxsjxkf8nc9f.jpeg?q=90,,
t900-usmart-watch,T900 USmart Watch,https://rukminim2.flixcart.com/image/832/832/xif0q/smartwatch/y/l/7/43-t500-smart-watch-0-1-android-fitpro-yes-original-imagkxsjxkf8nc9f.jpeg?q=90,,
watch10-201-inch-smart-watch,WATCH10 2.01-Inch Smart Watch,https://rukminim2.flixcart.com/image/832/832/xif0q/smartwatch/y/l/7/43-t500-smart-watch-0-1-android-fitpro-yes-original-imagkxsjxkf8nc9f.jpeg?q=90,,
x10-ultra3-smart-watch,X10 Ultra3 Smart Watch,https://rukminim2.flixcart.com/image/832/832/xif0q/smartwatch/y/l/7/43-t500-smart-watch-0-1-android-fitpro-yes-original-imagkxsjxkf8nc9f.jpeg?q=90,,
