slug,product_name,image_url_1,image_url_2,image_url_3
gw-7622-styling-comb,GW-7622 Styling Comb,https://tymobeauty.com/cdn/shop/files/HC100_TYMO_RING_hair_straightening_comb_sleek_design_product_main_image_all_11.webp?v=1754901392,,
gw7652-copper-styling-comb,GW7652 Copper Styling Comb,https://tymobeauty.com/cdn/shop/files/HC100_TYMO_RING_hair_straightening_comb_sleek_design_product_main_image_all_11.webp?v=1754901392,,
gold-copper-styling-comb,Gold Copper Styling Comb,https://tymobeauty.com/cdn/shop/files/HC100_TYMO_RING_hair_straightening_comb_sleek_design_product_main_image_all_11.webp?v=1754901392,,
gw-128g-memory-card,GW-128G Memory Card,https://www.sandisk.com/content/dam/store/en-us/assets/products/memory-cards/ultra-uhs-i-microsd/featured/ultra-uhs-i-microsd-featured.jpg,,
gw-16g-memory-card,GW-16G Memory Card,https://www.sandisk.com/content/dam/store/en-us/assets/products/memory-cards/ultra-uhs-i-microsd/featured/ultra-uhs-i-microsd-featured.jpg,,
gw-2g-memory-card,GW-2G Memory Card,https://www.sandisk.com/content/dam/store/en-us/assets/products/memory-cards/ultra-uhs-i-microsd/featured/ultra-uhs-i-microsd-featured.jpg,,
gw-32g-memory-card,GW-32G Memory Card,https://www.sandisk.com/content/dam/store/en-us/assets/products/memory-cards/ultra-uhs-i-microsd/featured/ultra-uhs-i-microsd-featured.jpg,,
gw-4g-memory-card,GW-4G Memory Card,https://www.sandisk.com/content/dam/store/en-us/assets/products/memory-cards/ultra-uhs-i-microsd/featured/ultra-uhs-i-microsd-featured.jpg,,
gw-64g-memory-card,GW-64G Memory Card,https://www.sandisk.com/content/dam/store/en-us/assets/products/memory-cards/ultra-uhs-i-microsd/featured/ultra-uhs-i-microsd-featured.jpg,,
gw-8g-memory-card,GW-8G Memory Card,https://www.sandisk.com/content/dam/store/en-us/assets/products/memory-cards/ultra-uhs-i-microsd/featured/ultra-uhs-i-microsd-featured.jpg,,
gw-170-2g-usb-flash-drive,GW-170 2G USB Flash Drive,https://cdn.shopify.com/s/files/1/0518/5073/9904/files/ktc-shopify-usb-dtse9g3-3-1350x550-us.jpg?v=1709659569,,
gw-170-4g-usb-flash-drive,GW-170 4G USB Flash Drive,https://cdn.shopify.com/s/files/1/0518/5073/9904/files/ktc-shopify-usb-dtse9g3-3-1350x550-us.jpg?v=1709659569,,
gw-170-8g-usb-flash-drive,GW-170 8G USB Flash Drive,https://cdn.shopify.com/s/files/1/0518/5073/9904/files/ktc-shopify-usb-dtse9g3-3-1350x550-us.jpg?v=1709659569,,
gw-170-16g-usb-flash-drive,GW-170 16G USB Flash Drive,https://cdn.shopify.com/s/files/1/0518/5073/9904/files/ktc-shopify-usb-dtse9g3-3-1350x550-us.jpg?v=1709659569,,
gw-170-32g-usb-flash-drive,GW-170 32G USB Flash Drive,https://cdn.shopify.com/s/files/1/0518/5073/9904/files/ktc-shopify-usb-dtse9g3-3-1350x550-us.jpg?v=1709659569,,
gw-170-64g-usb-flash-drive,GW-170 64G USB Flash Drive,https://cdn.shopify.com/s/files/1/0518/5073/9904/files/ktc-shopify-usb-dtse9g3-3-1350x550-us.jpg?v=1709659569,,
gw-170-128g-usb-flash-drive,GW-170 128G USB Flash Drive,https://cdn.shopify.com/s/files/1/0518/5073/9904/files/ktc-shopify-usb-dtse9g3-3-1350x550-us.jpg?v=1709659569,,
a005-bluetooth-speaker,A005 Bluetooth Speaker,https://images.samsung.com/is/image/samsung/p6pim/us/jblflip6blkam/gallery/us-jbl-flip6-jblflip6blkam-550283072?$product-details-jpg$,,
charge-mini3-bluetooth-speaker,Charge Mini3 Bluetooth Speaker,https://images.samsung.com/is/image/samsung/p6pim/us/jblflip6blkam/gallery/us-jbl-flip6-jblflip6blkam-550283072?$product-details-jpg$,,
hf-f81-solar-bluetooth-speaker,HF-F81 Solar Bluetooth Speaker,https://images.samsung.com/is/image/samsung/p6pim/us/jblflip6blkam/gallery/us-jbl-flip6-jblflip6blkam-550283072?$product-details-jpg$,,
pluse5-bluetooth-speaker,PLUSE5 Bluetooth Speaker,https://images.samsung.com/is/image/samsung/p6pim/us/jblflip6blkam/gallery/us-jbl-flip6-jblflip6blkam-550283072?$product-details-jpg$,,
c15-43-1-basketball,Basketball,https://www.sportsintegrity.com/cdn/shop/files/spalding_nba_white_panel_bk-953317_1024x1024.jpg?v=1734736529,,
c16-43-19-flower-basketball,Flower Basketball,https://www.sportsintegrity.com/cdn/shop/files/spalding_nba_white_panel_bk-953317_1024x1024.jpg?v=1734736529,,
c16-43-20-new-style-basketball,New Style Basketball,https://www.sportsintegrity.com/cdn/shop/files/spalding_nba_white_panel_bk-953317_1024x1024.jpg?v=1734736529,,
c16-43-21-basketball-needle,Basketball Needle,https://www.sportsintegrity.com/cdn/shop/files/spalding_nba_white_panel_bk-953317_1024x1024.jpg?v=1734736529,,
c15-43-3-size-4-football,Size 4 Football,https://cdn4.volusion.store/phzup-xttqn/v/vspfiles/photos/74-233E-2.jpg?v-cache=1640967916,,
c15-43-3-golf-style-football,Golf-Style Football,https://cdn4.volusion.store/phzup-xttqn/v/vspfiles/photos/74-233E-2.jpg?v-cache=1640967916,,
c15-43-4-mini-football,Mini Football,https://cdn4.volusion.store/phzup-xttqn/v/vspfiles/photos/74-233E-2.jpg?v-cache=1640967916,,
c15-43-5-pvc-mini-football,PVC Mini Football,https://cdn4.volusion.store/phzup-xttqn/v/vspfiles/photos/74-233E-2.jpg?v-cache=1640967916,,
c15-43-6-pvc-football-plle,PVC Football,https://cdn4.volusion.store/phzup-xttqn/v/vspfiles/photos/74-233E-2.jpg?v-cache=1640967916,,
c16-43-9-football,Football,https://cdn4.volusion.store/phzup-xttqn/v/vspfiles/photos/74-233E-2.jpg?v-cache=1640967916,,
cv307n-football,CV307N Football,https://cdn4.volusion.store/phzup-xttqn/v/vspfiles/photos/74-233E-2.jpg?v-cache=1640967916,,
rs8801-football,RS8801 Football,https://cdn4.volusion.store/phzup-xttqn/v/vspfiles/photos/74-233E-2.jpg?v-cache=1640967916,,
c15-43-7-rugby-football,Rugby Football,https://www.rugbyimports.com/cdn/shop/products/rugby-imports-gilbert-usa-rugby-supporter-ball-32138798563443_5000x.jpg?v=1678757462,,
c15-43-8-tennis-balls-pack,Tennis Balls Pack,https://target.scene7.com/is/image/Target/GUEST_7599685d-35ef-427c-acb0-c62b4f02a304,,
c15-43-9-bouncy-ball-7cm,Bouncy Ball 7cm,https://www.toysmith.com/cdn/shop/products/8714_3classicbouncyball.jpg?v=1765930446,,
c15-43-10-flashing-spiky-ball,Flashing Spiky Ball,https://dancingbeartoys.com/cdn/shop/files/tysm56437.jpg?v=1718316446,,
c15-43-12-watermelon-ball,Watermelon Ball,https://cdn.shopify.com/s/files/1/1329/9779/files/1-01_2048x2048.jpg?v=1662541482,,
c15-43-10-whistle-24-pack,Whistle 24-Pack,https://capellisport.com/cdn/shop/files/AGX-5128BLACK.jpg?v=1698235797,,
c15-27-1-pm-2006-pearl-max-708-razor-handle-set,Pearl Max Safety Razor Handle Set,https://maggardrazors.com/cdn/shop/products/RK-Shaving-Stainless-DE-Safety-Razor-Blades-100-Pack_700x700.jpg?v=1644528493,,
c15-27-2-pm-2002-pearl-max-green-comfort-razor-set,Pearl Max Green Comfort Razor Set,https://maggardrazors.com/cdn/shop/products/RK-Shaving-Stainless-DE-Safety-Razor-Blades-100-Pack_700x700.jpg?v=1644528493,,
c15-27-3-pm-2603b-pearl-max-rubber-handle-disposable-razor-8-pack,Disposable Razor 8-Pack,https://maggardrazors.com/cdn/shop/products/RK-Shaving-Stainless-DE-Safety-Razor-Blades-100-Pack_700x700.jpg?v=1644528493,,
c15-27-4-pm-3004b-pearl-max-seahorse-3-blade-disposable-razor-3-pack,3-Blade Disposable Razor 3-Pack,https://maggardrazors.com/cdn/shop/products/RK-Shaving-Stainless-DE-Safety-Razor-Blades-100-Pack_700x700.jpg?v=1644528493,,
c15-27-5-pmd-007-pearl-max-double-edge-razor-blades-100-pack,Double-Edge Razor Blades 100-Pack,https://maggardrazors.com/cdn/shop/products/RK-Shaving-Stainless-DE-Safety-Razor-Blades-100-Pack_700x700.jpg?v=1644528493,,
c15-27-6-pm-2610b-pearl-max-twin-blade-disposable-razor-6-pack,Twin-Blade Disposable Razor 6-Pack,https://maggardrazors.com/cdn/shop/products/RK-Shaving-Stainless-DE-Safety-Razor-Blades-100-Pack_700x700.jpg?v=1644528493,,
c15-32-3-ladies-square-shower-cap-for-curly-hair,Ladies Shower Cap,https://ecotools.com/cdn/shop/products/di63okchsirivgfc1r9l_1100x.jpg?v=1652892129,,
c15-32-4-bear-themed-kids-personal-care-pack-pink-blue,Bear-Themed Kids Personal Care Pack,https://brusheez.com/cdn/shop/products/PEKTBEAR.jpg?v=1681769501,,
c15-34-1-lude-100g-black-shoe-polish,Black Shoe Polish,https://shoecaring.com/wp-content/uploads/shoe-polish.jpg,,
c15-34-2-lude-40g-neutral-shoe-polish,Neutral Shoe Polish,https://shoecaring.com/wp-content/uploads/shoe-polish.jpg,,
c15-34-7-qj804-plastic-soap-dish,Plastic Soap Dish,https://frakem.com/product_images/q/806/Soap_dish_2__91081_std.jpg,,
c15-34-8-bc120-lidded-plastic-soap-box,Lidded Plastic Soap Box,https://frakem.com/product_images/q/806/Soap_dish_2__91081_std.jpg,,
c15-34-9-bc124-plastic-soap-box-with-decorative-lid,Plastic Soap Box with Decorative Lid,https://frakem.com/product_images/q/806/Soap_dish_2__91081_std.jpg,,
d7500-large-mouth-nail-card,Nail Card Display,https://www.vettsy.com/cdn/shop/files/magnetic-nail-swatch-book-120-colors.jpg?v=1751967485,,
stainless-steel-putty-knife-set-ergonomic-non-slip-225mm-handle-length-available,Stainless Steel Putty Knife Set,https://img.uline.com/is/image/uline/g_761?fmt=jpg&wid=800&hei=800,,
c15-25-1-80x80-thermal-receipt-paper-roll,80x80mm Thermal Receipt Paper Roll,https://tritonstore.com.au/wp-content/uploads/Receipt-Paper-Rolls-1000x1000-2025Logo-25-600x600.jpg,,
c15-25-2-57x40-thermal-receipt-paper-roll,57x40mm Thermal Receipt Paper Roll,https://tritonstore.com.au/wp-content/uploads/Receipt-Paper-Rolls-1000x1000-2025Logo-25-600x600.jpg,,
c15-25-36-5500-price-label-gun,MX5500 Price Label Gun,https://www.eddies.com/cdn/shop/files/115502_2026.png?v=1770409786,,
c15-25-37-price-label-sticker-roll-500-labels,Price Label Sticker Roll 500 Labels,https://azretail.com/cdn/shop/files/White_1835d72f-e82d-4a4e-864c-e0579d4dcda8.jpg?v=1695066119,,
c15-25-38-sticky-tape-set-3-roll-with-dispenser,Sticky Tape Set 3-Roll with Dispenser,https://target.scene7.com/is/image/Target/GUEST_e70feecd-aee3-4dab-8692-f68309a26a83,,
c15-25-39-desktop-tape-dispenser-8808,Desktop Tape Dispenser,https://img.uline.com/is/image/uline/g_761?fmt=jpg&wid=800&hei=800,,
c15-25-40-plastic-tape-dispenser-48cm,Plastic Tape Dispenser,https://fastdirectpackaging.com.au/cdn/shop/products/51Ro5kYYRPS._AC_SL1500_1018x700.jpg?v=1636102316,,
